path,question,answer,prediction
9b/9b761a46.jpg,What is the case's background color?,black,black
0c/0c613184.jpg,What shape is the left plug?,rectangle,oval
df/df8656b3.jpg,How many legs are visible?,4,2
40/406dbe96.jpg,What material is the hanger?,fabric,metal
65/65310b27.jpg,How many lenses are visible?,2,2
4c/4c5c1781.jpg,Is it sparkly?,yes,yes
d5/d55cfc1b.jpg,What color is it?,brass,white
c1/c1c16bf1.jpg,What is the object shape?,round,curved
3c/3c8b67b0.jpg,What is the case's color?,grey,yes
8f/8faf7dd8.jpg,What material is the case?,plastic,yes
50/50dc2a96.jpg,What type of fastening?,laces,no
a4/a4ffa7f5.jpg,Are there any dots visible?,yes,yes
18/183d3770.jpg,Is the camera lens round?,yes,yes
01/016bc043.jpg,What is the shape of the case?,rectangular,rec
18/1820981c.jpg,What color is the case?,black,black
11/115acb4d.jpg,What is the base color?,silver,white
c6/c625cfa1.jpg,What is the case's background color?,yellow,it
1c/1c77017e.jpg,What laces are visible?,brown,left
e2/e207be90.jpg,How many leaves are visible?,4,ten
24/24b9a47f.jpg,How many camera lenses are visible?,1,0
7f/7f72cfb8.jpg,What color is the cable?,black,black
e9/e963bde8.jpg,Is the case rectangular?,yes,yes
87/873f75df.jpg,What kind of object is this?,cup,vase
3a/3a7a69ee.jpg,What color is written text?,green,white
e3/e3a0e881.jpg,How many cameras can you see?,3,0
10/10fcddd8.jpg,What is the object's type?,case,no
ca/ca31c1da.jpg,What color is the beard?,black,no
a8/a864c64e.jpg,What is the pattern?,woven,yes
28/287447b3.jpg,Does the case have a logo?,yes,yes
5f/5f75d82b.jpg,How many camera holes?,1,1
cc/cc3e60c6.jpg,What animal is on the phone case?,cat,yes
85/85a9bc8b.jpg,Are the connectors silver?,yes,no
98/98bad75c.jpg,How many cameras are visible?,2,2
f1/f101a238.jpg,How many legs does it have?,4,6
cf/cf3a867f.jpg,What is the bulb covering?,clear,no
d6/d6256613.jpg,Is it shiny?,yes,no
4c/4c40ce59.jpg,What type of material is this?,fabric,no
ac/acd25272.jpg,What animal is pictured?,heron,yes
b3/b3a1bd90.jpg,What color is it?,pink,maroon
5c/5c55390b.jpg,What color is the lamp?,blue,yes
06/06988461.jpg,Is the finish shiny?,yes,yes
e5/e563f2d1.jpg,What color are the bags?,beige,tan
b1/b116bc4c.jpg,Is the background white?,yes,yes
11/11c9e278.jpg,What color are these shoes?,blue,blue
56/56222596.jpg,Is the case shiny?,yes,no
42/42a66215.jpg,What color is the gem?,red,yes
05/05983a7c.jpg,What color is the biggest star?,yellow,it
6f/6f34d221.jpg,What color are the shoes?,black,black
32/326295cd.jpg,What color are the hats?,blue,blue
76/76334fc9.jpg,How many cameras?,1,2
42/42bf2b77.jpg,What shape is the mirror?,rectangle,rectangular
c6/c6d66e92.jpg,How many borders are around the pillow?,2,2
11/11feae12.jpg,What material is the edge made of?,plastic,no
17/17c08424.jpg,What material is the background?,stone,no
c4/c4d8c3a7.jpg,Do the boxes have lids?,yes,yes
2b/2b536482.jpg,What is the tower?,eiffel,no
47/471b22b4.jpg,What is the leaf coverage?,full,it
1e/1ea14dbc.jpg,What shape is the cutout?,circle,no
da/dad4eaa8.jpg,What word is printed on the bag?,eono,no
ed/ed1347b3.jpg,Is the product new?,yes,yes
4d/4d15d5b7.jpg,What is the background color?,yellow,white
e4/e485cacb.jpg,What is the case's color?,black,black
a5/a5b911ea.jpg,What animal is pictured?,parrot,yes
f1/f16da25e.jpg,What is the main color?,brown,black
93/932a92b6.jpg,What is the container material?,fabric,yes
e5/e5c85050.jpg,What is the color of the patch?,blue,blue
50/50ccfec4.jpg,What covers the mountains?,snow,trees
3b/3bfaabb8.jpg,What object is shown?,umbrella,umbrella
79/798cda26.jpg,What color is the mug?,white,white
43/433caad3.jpg,How many stripes are visible?,2,0
3d/3da5b633.jpg,Is there a logo?,yes,no
de/de771645.jpg,What is the bottom section color?,purple,it
8f/8fde07e4.jpg,What item is shown?,blanket,hand
56/56196aab.jpg,What shape is the lid?,round,oval
c9/c9d785d5.jpg,What is the phone case's color?,brown,it
4a/4a664397.jpg,What type of footwear is this?,boot,boots
34/348a9e12.jpg,What shape is the item on the bear's chest?,heart,rec
96/96779131.jpg,What shape is the phone?,rectangle,rectangular
77/77c3be28.jpg,Is someone pictured?,yes,yes
b9/b99c2840.jpg,Is there a buckle?,yes,yes
4b/4be2111a.jpg,What color are the bags?,yellow,yes
5e/5e3fa2a3.jpg,Is there a camera?,yes,yes
ab/aba5c198.jpg,What is the case's background color?,blue,blue
a2/a23791b5.jpg,What color is the sky?,pink,maroon
97/9722cc6b.jpg,What is the background?,trees,trees
90/9023810e.jpg,What color is the strap?,brown,tan
7d/7d3618d4.jpg,What color is the case?,black,black
79/79ae1faf.jpg,Is the case glossy?,yes,no
c6/c695140f.jpg,Is it open?,yes,yes
11/11d64e2a.jpg,What color is the case?,black,black
ab/abede647.jpg,What type of closure is used?,latch,no
ed/eddbd9e3.jpg,What is the case's pattern?,brickwork,yes
e5/e51cea23.jpg,What color is the case?,blue,black
38/38a3729f.jpg,Is the object new?,yes,yes
37/3705883d.jpg,What is the material?,leather,no
22/223e5a63.jpg,What is the case mostly covered in?,paint,yes
86/8644ad4a.jpg,What time does Big Ben show?,twelve,10
76/76dab276.jpg,What color are the towels?,pistachio,yes
db/dbff4c42.jpg,How many camera lenses are visible?,2,0
5e/5ea0b1e4.jpg,What pattern is on the case?,stars,yes
e7/e7757dc3.jpg,What other color is one light string?,yellow,black
1b/1ba7ef51.jpg,Is it textured?,yes,yes
79/795dfd07.jpg,How many stacks?,2,5
9d/9d59d93d.jpg,What is the background color?,blue,white
3e/3eb2dd0a.jpg,What object is this?,phone,vase
95/95e722f6.jpg,What material are the handles?,fabric,yes
0a/0a39c5f0.jpg,What color are the mats?,black,black
97/97e289dd.jpg,What kind of footwear is this?,shoes,sneakers
0f/0f4e5ed8.jpg,Are there any pearls?,yes,yes
6e/6ea83b6b.jpg,What is the case made for?,phone,no
d7/d72cd6e7.jpg,What color is the top-left portion?,yellow,white
1e/1ec15f51.jpg,What color is the hat?,black,black
5f/5fb77c1d.jpg,What shape is the basket?,cylindrical,oval
10/104419f7.jpg,What color is the device?,black,black
93/93fe1a47.jpg,What color is the top?,yellow,no
ef/ef018d0d.jpg,What shape is featured?,heart,rec
cb/cba5d5b7.jpg,What is around the phone case?,border,hands
6c/6cbe01e1.jpg,What is the product type?,home,no
a3/a3855f76.jpg,What color is the shoe?,navy,blue
27/27c1eaca.jpg,What shape is the balloon?,heart,oval
2b/2b4103c2.jpg,What is the floral pattern's color?,white,white
7a/7ab95d6a.jpg,What is the phone's backing?,case,yes
ba/bad96d84.jpg,How many drawers are there?,3,5
89/898b33a6.jpg,What is the weight?,ounces,very
82/8279c293.jpg,Is it inside?,no,no
c0/c09ce068.jpg,What is the first word?,black,no
0d/0dbfb4fc.jpg,How many camera lenses are visible?,3,2
76/760fa7cf.jpg,Is the case shiny?,no,no
98/982c494b.jpg,What word is in yellow?,enjoy,no
0f/0f0e1477.jpg,What shape is the product?,curved,oval
e0/e06f9c1f.jpg,What material is it?,foam,metal
75/75344547.jpg,Is it light?,yes,yes
0c/0c2fe0f2.jpg,What is the object's pattern style?,abstract,no
00/00426198.jpg,Is the shoe made of leather?,yes,yes
82/8261beff.jpg,What color is it?,tan,maroon
aa/aa62d54e.jpg,What color is the bottle label?,yellow,white
ab/abf55743.jpg,What shape is behind the letter?,heart,oval
0f/0fd3b6c1.jpg,What type of bag is this?,handbag,hand
16/160a57a6.jpg,What is pictured?,ocean,no
0a/0a6b157f.jpg,What color are the accents?,blue,blue
ab/abdff369.jpg,What color are the flowers?,blue,blue
4e/4e389519.jpg,Is there a camera lens showing?,yes,yes
7f/7fbde5ca.jpg,What is the prominent image?,skull,man
b2/b2509e9d.jpg,What material is the hanger covered in?,fabric,no
4e/4e68ee87.jpg,How many camera holes are there?,4,2
0d/0d00042a.jpg,What is the case's pattern?,birds,yes
32/32712b47.jpg,What is written on the green box?,renewed,yes
a8/a88fbbd8.jpg,What color is it?,khaki,no
a8/a80fea81.jpg,What color are the flowers?,blue,blue
14/14f2c2aa.jpg,What type product is it?,case,yes
0f/0f61051d.jpg,What kind of case is this?,phone,hand
c4/c4420d42.jpg,Is blue present?,yes,yes
59/59bf448d.jpg,What is the rug's primary color?,ivory,no
3e/3ed03e9f.jpg,How many cameras are visible?,1,one
4a/4ae00682.jpg,What is the background color?,blue,white
3e/3edd307b.jpg,How many earrings are displayed?,2,2
5e/5e2eb8ef.jpg,What color are the hearts?,red,red
a7/a7af812e.jpg,What's the object's surface?,shiny,yes
9f/9fd96bbf.jpg,How many lamps are there?,3,6
0f/0f888e58.jpg,How many legs does the chair have?,4,6
36/36210899.jpg,What color is near the bottom?,pink,no
b2/b2eadf03.jpg,What color is the background?,yellow,white
04/049fe78d.jpg,What shape is the nose?,heart,oval
78/78dadc28.jpg,What is the time?,2,10
72/72a58243.jpg,What direction are the lines?,both,vertically
65/650d5fe9.jpg,What covers most surface?,red,hands
6f/6f9eb493.jpg,How many cameras are visible?,2,2
65/658f1c3b.jpg,What is the sleeve covering?,glass,man
3c/3cca6e4a.jpg,What is the case's color?,multi-colored,it
f3/f3fd4cc2.jpg,What is the main geometric design?,floral,yes
8a/8ab0c991.jpg,Is there an apple logo?,yes,yes
5a/5ac26461.jpg,What do you wear on your face?,eyewear,yes
ea/ea58585e.jpg,What color is splotched on the right?,orange,blue
83/8311a886.jpg,Is the case teal?,yes,yes
9a/9a2f16d7.jpg,How many lenses are visible?,2,2
98/980a7f4c.jpg,What is the hardware color?,gold,silver
71/711d3e3e.jpg,What color is the bag?,black,black
21/211db3c2.jpg,What is the pattern's material?,wood,wood
d7/d720b4ec.jpg,What is the case's color?,multicolor,it
72/727ac10a.jpg,What is the case's background color?,beige,it
3a/3a73591d.jpg,What's near the bed?,table,tall
0f/0faef89d.jpg,What shape is near the middle?,apple,oval
97/975ba075.jpg,What is above the pink?,polka,no
5d/5d71ae5a.jpg,What is being reflected?,mountains,trees
82/82dce36e.jpg,What color is the phone case?,yellow,no
8c/8c295c6e.jpg,What type of closure is present?,nan,no
0c/0c333d25.jpg,What direction is the camera facing?,forward,forward
5d/5da4c93f.jpg,What is the accent color beside black?,red,white
76/7649d7d1.jpg,Is there a logo present?,yes,yes
a7/a773dedd.jpg,How many buttons are visible?,3,2
d7/d7a875c4.jpg,What is the case's color?,multicolor,maroon
13/13156686.jpg,How many lightbulbs?,6,10
7d/7dc8849e.jpg,What color are the chews?,green,ten
14/14eca568.jpg,What is underneath the nightstand?,carpet,hand
36/36433935.jpg,What color is the shoe?,black,black
50/50eff56a.jpg,What shape is the case?,rectangle,rec
60/6045747f.jpg,Is it portrait or landscape?,portrait,no
88/883d82c2.jpg,Is it shiny?,yes,yes
b6/b658b1d0.jpg,What's the design appearance?,abstract,yes
f0/f0bf46ef.jpg,What is the pattern's shape?,floral,oval
14/148d6d5e.jpg,What is used to close the shoe?,velcro,hands
e5/e5ed43f0.jpg,What shape is the blue area?,square,rec
c6/c693300a.jpg,How many colors are visible?,3,two
8c/8c3b9153.jpg,What is the product?,case,no
ec/ec72175e.jpg,What is the pattern's background color?,black,black
60/609b7c3b.jpg,What is the background color?,pink,white
f3/f3db0814.jpg,What shape is the rug?,round,oval
2d/2d96fd8f.jpg,Are these open-toed?,yes,yes
01/0126b36a.jpg,What is the color on the right?,teal,yes
8e/8edc2ae5.jpg,What is the prominent background color?,white,white
01/011fb51f.jpg,What is the background color?,colorful,white
29/29e141f6.jpg,What shape are the decorations?,hearts,oval
45/45f1a020.jpg,Is the background white?,yes,yes
6e/6eea7540.jpg,What is below the orange?,blue,it
93/93f28744.jpg,Is this a digital or analog watch?,digital,analog
0f/0faef89d.jpg,Is there white visible?,yes,yes
57/57678742.jpg,How many handles are visible?,2,2
16/16d2615a.jpg,What type of product is it?,kitchen,yes
b1/b1801304.jpg,What shape is the pink icon?,heart,oval
14/14e2c10b.jpg,What color are the cat's eyes?,black,black
c2/c2ed594e.jpg,What is on the case?,camera,yes
e4/e4155731.jpg,What is the case frame's color?,white,white
7a/7a237fb9.jpg,Is there a design?,yes,yes
c4/c4ba6469.jpg,What color is the inside?,black,black
a2/a275c513.jpg,What color is the case?,gray,black
28/2844e2f2.jpg,Are the pillows fluffy?,yes,yes
83/83fa3cb7.jpg,Is the image grainy?,yes,yes
9f/9fda10d0.jpg,What material does it resemble?,wood,yes
e5/e59455e9.jpg,What shape are the decorations?,headphones,oval
a0/a06ed678.jpg,What shape are the decorations?,hearts,oval
c9/c94b0bc7.jpg,Is the shoe bright?,yes,yes
75/753cecbb.jpg,What material is this?,leather,metal
d1/d197e29b.jpg,Is the background white?,yes,yes
ad/ad447993.jpg,How many colors of pineapples are there?,3,2
bb/bb23992d.jpg,What color is the label?,green,it
2f/2f5f217f.jpg,How many sheet layers are visible?,3,6
61/61b16e73.jpg,How many cameras are visible?,2,0
83/83ec4cd1.jpg,What type of product is this?,case,no
47/47514164.jpg,What is the strap's buckle color?,gold,it
8d/8d647026.jpg,What is this?,case,no
e3/e3a2f2b5.jpg,Are there multiple colors?,yes,yes
49/4951f3b7.jpg,What is the pattern style?,abstract,yes
8e/8ecd2bd5.jpg,What color is the flower?,red,red
08/083efb35.jpg,Is it standing?,yes,no
44/44876995.jpg,What is the prominent color?,blue,red
bf/bf926659.jpg,Is the background white?,yes,yes
2f/2f456b0d.jpg,What material is this?,wood,metal
27/2718b735.jpg,What is the visible color?,pink,white
49/49ab37f8.jpg,What is the background color?,black,maroon
97/971a798a.jpg,What number is displayed?,thirty,0
78/784b560f.jpg,What is written in green?,renewed,yes
80/8023f92a.jpg,What is the bow's color?,brown,it
dc/dc9528d5.jpg,What color is at the bottom?,blue,no
44/44e3e9ff.jpg,Is green color visible?,yes,yes
37/37e0e61d.jpg,What is the case mostly?,blue,yes
41/41186b02.jpg,What is the plant's color?,yellow,green
ae/aea6cbd3.jpg,What color is the lower portion?,teal,blue
cc/cc269b57.jpg,How many colors are present?,2,2
56/56957e96.jpg,What color are the stripes?,grey,white
b7/b7c3245b.jpg,What shape is the base?,circle,rectangular
df/dff91b1f.jpg,Handle's primary material?,metal,yes
8b/8b95f8b0.jpg,What color are the gems?,blue,no
b5/b5550649.jpg,Is there a cat?,yes,yes
59/59c20860.jpg,What object is centered?,apple,no
9b/9b8d98ec.jpg,Is the case galaxy-themed?,yes,yes
c9/c91a54d0.jpg,What shape is the bulb?,conical,oval
44/44bcddf6.jpg,What is within the frame?,glass,no
71/71dd9bb7.jpg,What is the border color?,white,white
33/33d38580.jpg,What's covering the phone?,case,yes
9c/9c7cc450.jpg,What pattern is on the case?,abstract,yes
30/300f359a.jpg,What shape is the top?,curved,curved
86/86d3ca7c.jpg,What color is this rack?,black,black
6e/6ef04bc4.jpg,Is the design shiny?,no,no
e7/e7b38e92.jpg,What is shown at the bottom?,renewed,almond
23/23b1813c.jpg,Is the background white?,yes,yes
51/51ffa8fe.jpg,Are the stars white?,yes,yes
77/7763d84e.jpg,What material is the Eiffel Tower?,gold,metal
0f/0f61c1c0.jpg,How many butterflies are visible?,3,6
39/392b8855.jpg,Is the toe of the shoe perforated?,yes,yes
b9/b92ac498.jpg,What is above the words?,hole,no
dc/dceadf01.jpg,What is the background color?,brown,white
bb/bbb18fd0.jpg,What color are the stripes?,navy,black
ac/aca362d4.jpg,What color is the top of the cabinet?,white,white
25/253a1bce.jpg,What shape is repeated in the middle?,diamond,yes
05/05560204.jpg,What shape is the case?,rectangle,rec
bf/bf0a2820.jpg,Does it have wheels?,yes,yes
48/48bf971a.jpg,What is the case's design?,floral,yes
b7/b763a101.jpg,What is the product?,case,no
79/797d5740.jpg,What shape are the adapters?,rectangular,oval
40/40943cd7.jpg,What shape is the camera?,circular,oval
cd/cdbde166.jpg,Does it have a window?,yes,yes
8f/8f1dc1eb.jpg,How many moons are there?,2,10
a7/a71a037e.jpg,What is the writing's style?,cursive,no
18/18b00a2e.jpg,Are there studs on the strap?,yes,yes
81/81a4f6a4.jpg,How many speakers are visible?,1,0
a9/a9bcf29e.jpg,What type of item is this?,storage,hand
8c/8ccccd86.jpg,Is the toe rounded?,yes,yes
63/6333021d.jpg,What is the color of microscope?,white,white
b2/b2504639.jpg,What is the brand name?,solmo,no
4a/4a607dd8.jpg,What material is it made of?,plastic,metal
c2/c28cfea3.jpg,What is the bow's color?,pink,no
42/42e724b7.jpg,What is the camera area's shade?,dark,it
4d/4d7004d5.jpg,What color is the cover?,maroon,maroon
b1/b1aff7c4.jpg,Is the drawing a person?,yes,yes
6d/6d823e48.jpg,What is on the top?,camera,no
8c/8c0fee5a.jpg,Is the box open or closed?,closed,closed
d5/d50c8170.jpg,What shape is the cable?,round,curved
84/84f5c826.jpg,What is the primary color?,olive,green
4b/4b24b55b.jpg,What is its material?,foam,yes
98/98e7c361.jpg,What is the item's type?,bracelet,hand
a1/a1cec018.jpg,What shape is it?,rectangular,rec
91/910c0693.jpg,What color is the bag?,black,black
a5/a52d33a7.jpg,What is the boot's color?,white,white
a1/a1e19101.jpg,How many shelves are visible?,3,5
c1/c1521c14.jpg,Are there flowers present?,yes,yes
a9/a9ab770b.jpg,Are the earrings studs?,yes,yes
de/de671813.jpg,What is the heart's outline color?,gold,it
91/91816368.jpg,How many cameras are there?,3,2
62/626665f1.jpg,Are the sandals open-toed?,yes,yes
2b/2b8f7f27.jpg,What is the case's material?,plastic,metal
d4/d450a275.jpg,What shape is the cover?,rectangular,yes
91/912e4625.jpg,How many planets are visible?,4,ten
e5/e51cea23.jpg,What letter is displayed?,v,yes
a3/a351baca.jpg,Is this a phone case or a screen protector?,case,yes
a1/a1e5829f.jpg,Is it rough?,yes,no
da/dad395e3.jpg,What animal is pictured?,dog,yes
87/87101542.jpg,What is the item's brand?,eona,yes
31/31fa9013.jpg,Is it tall?,yes,yes
e6/e6d0b253.jpg,Is the device glossy or matte?,glossy,matt
2e/2ea003fd.jpg,What is printed at the bottom?,alone,no
2a/2a7b5ba8.jpg,What color is the background?,blue,blue
97/97606e80.jpg,Is the color light?,no,yes
2b/2b255877.jpg,Is the handle extended?,yes,yes
a5/a5eaebf1.jpg,What background color is visible?,blue,yes
52/52a2f789.jpg,What color is the case background?,pink,yes
c9/c92df557.jpg,What background color is it?,white,white
a7/a77e3bf7.jpg,How many butterflies are shown?,2,10
9c/9c7df303.jpg,How many screws are present?,2,6
45/45f181ea.jpg,What shape is the board?,oval,no
19/19d77e34.jpg,What is the dark color?,black,dark
d5/d55cfc0b.jpg,What is the item?,case,yes
a9/a98c126e.jpg,Is there a camera?,yes,yes
32/320b653a.jpg,How many cameras are visible?,1,2
4f/4f902cf3.jpg,What is the color of the stand?,black,black
d2/d2bc3ac5.jpg,Is the case smooth?,possibly,no
cd/cdd2b2f3.jpg,How many switches does the plate cover?,4,7
b5/b5e382a3.jpg,What is the case's design?,woman,yes
c3/c3c23adc.jpg,What is the Eiffel Tower?,landmark,it
41/419f0401.jpg,What shape is the gem?,square,rectangular
c6/c643ce85.jpg,What color is the candle?,red,yes
e7/e775ffda.jpg,What background color is visible?,brown,white
c7/c7471bfa.jpg,What is the toy's gender?,male,yes
